,time,mcv2,prevalence,new_infections,susceptible,infected,recovered,exposed,cum_infections
0,2020.0,0%,0.0,0.0,8.0,0.0,4997.0,7.0,0.0
1,2020.0833333333333,0%,0.0,0.0,16.0,0.0,4996.0,7.0,0.0
2,2020.1666666666665,0%,0.0,0.0,24.0,0.0,4990.0,7.0,0.0
3,2020.2499999999998,0%,0.0,0.0,32.0,0.0,4988.0,7.0,0.0
4,2020.333333333333,0%,0.0,0.0,40.0,0.0,4987.0,7.0,0.0
5,2020.4166666666663,0%,0.0,0.0,48.0,0.0,4987.0,7.0,0.0
6,2020.4999999999995,0%,0.0,0.0,56.0,0.0,4985.0,7.0,0.0
7,2020.5833333333328,0%,0.0,0.0,64.0,0.0,4982.0,7.0,0.0
8,2020.666666666666,0%,0.0,0.0,72.0,0.0,4980.0,7.0,0.0
9,2020.7499999999993,0%,0.0,0.0,80.0,0.0,4976.0,7.0,0.0
10,2020.8333333333326,0%,0.0,0.0,88.0,0.0,4974.0,7.0,0.0
11,2020.9166666666658,0%,0.0,0.0,96.0,0.0,4972.0,7.0,0.0
12,2020.999999999999,0%,0.0,0.0,104.0,0.0,4969.0,7.0,0.0
13,2021.0833333333323,0%,0.0,0.0,112.0,0.0,4965.0,7.0,0.0
14,2021.1666666666656,0%,0.0,0.0,120.0,0.0,4963.0,7.0,0.0
15,2021.2499999999989,0%,0.0,0.0,128.0,0.0,4960.0,7.0,0.0
16,2021.3333333333321,0%,0.0,0.0,134.0,0.0,4956.0,7.0,0.0
17,2021.4166666666654,0%,0.0,0.0,141.0,0.0,4951.0,7.0,0.0
18,2021.4999999999986,0%,0.0,0.0,149.0,0.0,4950.0,7.0,0.0
19,2021.583333333332,0%,0.0,0.0,157.0,0.0,4948.0,7.0,0.0
20,2021.6666666666652,0%,0.0,0.0,165.0,0.0,4945.0,7.0,0.0
21,2021.7499999999984,0%,0.0,0.0,173.0,0.0,4943.0,7.0,0.0
22,2021.8333333333317,0%,0.0,0.0,181.0,0.0,4940.0,7.0,0.0
23,2021.916666666665,0%,0.0,0.0,189.0,0.0,4937.0,7.0,0.0
24,2021.9999999999982,0%,0.0,0.0,196.0,0.0,4936.0,7.0,0.0
25,2022.0833333333314,0%,0.0,0.0,204.0,0.0,4934.0,7.0,0.0
26,2022.1666666666647,0%,0.0,0.0,212.0,0.0,4931.0,7.0,0.0
27,2022.249999999998,0%,0.0,0.0,220.0,0.0,4931.0,7.0,0.0
28,2022.3333333333312,0%,0.0,0.0,229.0,0.0,4929.0,7.0,0.0
29,2022.4166666666645,0%,0.0,0.0,237.0,0.0,4925.0,7.0,0.0
30,2022.4999999999977,0%,0.0,0.0,246.0,0.0,4920.0,7.0,0.0
31,2022.583333333331,0%,0.0,0.0,255.0,0.0,4914.0,7.0,0.0
32,2022.6666666666642,0%,0.0,0.0,263.0,0.0,4909.0,7.0,0.0
33,2022.7499999999975,0%,0.0,0.0,272.0,0.0,4907.0,7.0,0.0
34,2022.8333333333308,0%,0.0,0.0,281.0,0.0,4906.0,7.0,0.0
35,2022.916666666664,0%,0.0,0.0,290.0,0.0,4899.0,7.0,0.0
36,2022.9999999999973,0%,0.0,0.0,299.0,0.0,4897.0,7.0,0.0
37,2023.0833333333305,0%,0.0,0.0,308.0,0.0,4895.0,7.0,0.0
38,2023.1666666666638,0%,0.0,0.0,317.0,0.0,4893.0,7.0,0.0
39,2023.249999999997,0%,0.0,0.0,326.0,0.0,4890.0,7.0,0.0
40,2023.3333333333303,0%,0.0,0.0,334.0,0.0,4889.0,7.0,0.0
41,2023.4166666666636,0%,0.0,0.0,343.0,0.0,4887.0,7.0,0.0
42,2023.4999999999968,0%,0.0,0.0,352.0,0.0,4882.0,7.0,0.0
43,2023.58333333333,0%,0.0,0.0,361.0,0.0,4882.0,7.0,0.0
44,2023.6666666666633,0%,0.0,0.0,370.0,0.0,4878.0,7.0,0.0
45,2023.7499999999966,0%,0.0,0.0,379.0,0.0,4872.0,7.0,0.0
46,2023.8333333333298,0%,0.0,0.0,388.0,0.0,4870.0,7.0,0.0
47,2023.916666666663,0%,0.0,0.0,396.0,0.0,4869.0,7.0,0.0
48,2023.9999999999964,0%,0.0,0.0,405.0,0.0,4867.0,7.0,0.0
49,2024.0833333333296,0%,0.0,0.0,414.0,0.0,4865.0,7.0,0.0
50,2024.1666666666629,0%,0.0,0.0,423.0,0.0,4863.0,7.0,0.0
51,2024.2499999999961,0%,0.0,0.0,432.0,0.0,4860.0,7.0,0.0
52,2024.3333333333294,0%,0.0,0.0,440.0,0.0,4854.0,8.0,0.0
53,2024.4166666666626,0%,0.0,0.0,449.0,0.0,4849.0,8.0,0.0
54,2024.499999999996,0%,0.0,0.0,458.0,0.0,4847.0,8.0,0.0
55,2024.5833333333292,0%,0.0,0.0,467.0,0.0,4844.0,8.0,0.0
56,2024.6666666666624,0%,0.0,0.0,475.0,0.0,4844.0,8.0,0.0
57,2024.7499999999957,0%,0.0,0.0,484.0,0.0,4842.0,8.0,0.0
58,2024.833333333329,0%,0.0,0.0,493.0,0.0,4839.0,8.0,0.0
59,2024.9166666666622,0%,0.0,0.0,502.0,0.0,4839.0,8.0,0.0
60,2024.9999999999955,0%,0.0,0.0,511.0,0.0,4836.0,8.0,0.0
61,2025.0833333333287,0%,0.0,0.0,520.0,0.0,4832.0,8.0,0.0
62,2025.166666666662,0%,0.0,0.0,527.0,0.0,4830.0,9.0,0.0
63,2025.2499999999952,0%,0.0,0.0,536.0,0.0,4826.0,9.0,0.0
64,2025.3333333333285,0%,0.0,0.0,544.0,0.0,4825.0,9.0,0.0
65,2025.4166666666617,0%,0.0,0.0,553.0,0.0,4822.0,9.0,0.0
66,2025.499999999995,0%,0.0,0.0,561.0,0.0,4821.0,9.0,0.0
67,2025.5833333333283,0%,0.0,0.0,568.0,0.0,4817.0,9.0,0.0
68,2025.6666666666615,0%,0.0,0.0,577.0,0.0,4815.0,9.0,0.0
69,2025.7499999999948,0%,0.0,0.0,586.0,0.0,4815.0,9.0,0.0
70,2025.833333333328,0%,0.0,0.0,595.0,0.0,4814.0,9.0,0.0
71,2025.9166666666613,0%,0.0,0.0,604.0,0.0,4810.0,9.0,0.0
72,2025.9999999999945,0%,0.0,0.0,613.0,0.0,4809.0,9.0,0.0
73,2026.0833333333278,0%,0.0,0.0,622.0,0.0,4807.0,9.0,0.0
74,2026.166666666661,0%,0.0,0.0,631.0,0.0,4806.0,9.0,0.0
75,2026.2499999999943,0%,0.0,0.0,640.0,0.0,4800.0,9.0,0.0
76,2026.3333333333276,0%,0.0,0.0,649.0,0.0,4798.0,9.0,0.0
77,2026.4166666666608,0%,0.0,0.0,657.0,0.0,4797.0,10.0,0.0
78,2026.499999999994,0%,0.0,0.0,665.0,0.0,4795.0,10.0,0.0
79,2026.5833333333273,0%,0.0,0.0,674.0,0.0,4793.0,10.0,0.0
80,2026.6666666666606,0%,0.0,0.0,683.0,0.0,4791.0,10.0,0.0
81,2026.7499999999939,0%,0.0,0.0,691.0,0.0,4786.0,10.0,0.0
82,2026.8333333333271,0%,0.0,0.0,700.0,0.0,4783.0,10.0,0.0
83,2026.9166666666604,0%,0.0,0.0,709.0,0.0,4779.0,10.0,0.0
84,2026.9999999999936,0%,0.0,0.0,718.0,0.0,4773.0,10.0,0.0
85,2027.083333333327,0%,0.0,0.0,723.0,0.0,4773.0,12.0,0.0
86,2027.1666666666601,0%,0.0,0.0,732.0,0.0,4768.0,12.0,0.0
87,2027.2499999999934,0%,0.0,0.0,741.0,0.0,4765.0,12.0,0.0
88,2027.3333333333267,0%,0.0,0.0,750.0,0.0,4762.0,12.0,0.0
89,2027.41666666666,0%,0.0,0.0,759.0,0.0,4762.0,12.0,0.0
90,2027.4999999999932,0%,0.0,0.0,768.0,0.0,4759.0,12.0,0.0
91,2027.5833333333264,0%,0.0,0.0,776.0,0.0,4756.0,12.0,0.0
92,2027.6666666666597,0%,0.0,0.0,785.0,0.0,4752.0,12.0,0.0
93,2027.749999999993,0%,0.0,0.0,794.0,0.0,4750.0,12.0,0.0
94,2027.8333333333262,0%,0.0,0.0,803.0,0.0,4747.0,12.0,0.0
95,2027.9166666666595,0%,0.0,0.0,812.0,0.0,4741.0,12.0,0.0
96,2027.9999999999927,0%,0.0,0.0,820.0,0.0,4737.0,13.0,0.0
97,2028.083333333326,0%,0.0,0.0,829.0,0.0,4737.0,13.0,0.0
98,2028.1666666666592,0%,0.0,0.0,838.0,0.0,4733.0,13.0,0.0
99,2028.2499999999925,0%,0.0,0.0,847.0,0.0,4732.0,13.0,0.0
100,2028.3333333333258,0%,0.0,0.0,853.0,0.0,4729.0,13.0,0.0
101,2028.416666666659,0%,0.0,0.0,861.0,0.0,4727.0,13.0,0.0
102,2028.4999999999923,0%,0.0,0.0,870.0,0.0,4724.0,13.0,0.0
103,2028.5833333333255,0%,0.0,0.0,877.0,0.0,4721.0,14.0,0.0
104,2028.6666666666588,0%,0.0,0.0,886.0,0.0,4720.0,14.0,0.0
105,2028.749999999992,0%,0.00017793594306049823,1.0,895.0,1.0,4717.0,13.0,1.0
106,2028.8333333333253,0%,0.00035549235691432633,1.0,904.0,2.0,4714.0,12.0,2.0
107,2028.9166666666586,0%,0.0003551136363636364,0.0,913.0,2.0,4711.0,12.0,2.0
108,2028.9999999999918,0%,0.0003547986517651233,0.0,921.0,2.0,4707.0,13.0,2.0
109,2029.083333333325,0%,0.000354735721887194,0.0,929.0,2.0,4700.0,13.0,2.0
110,2029.1666666666583,0%,0.000354421407052986,0.0,938.0,2.0,4696.0,13.0,2.0
111,2029.2499999999916,0%,0.0003541076487252125,0.0,947.0,2.0,4692.0,13.0,2.0
112,2029.3333333333248,0%,0.00035366931918656057,0.0,953.0,2.0,4691.0,15.0,2.0
113,2029.416666666658,0%,0.00035310734463276836,0.0,961.0,2.0,4691.0,16.0,2.0
114,2029.4999999999914,0%,0.0003527336860670194,0.0,970.0,2.0,4688.0,16.0,2.0
115,2029.5833333333246,0%,0.0003522367030644593,0.0,978.0,2.0,4687.0,17.0,2.0
116,2029.6666666666579,0%,0.00035192679922576106,0.0,987.0,2.0,4683.0,17.0,2.0
117,2029.7499999999911,0%,0.00035161744022503517,0.0,996.0,2.0,4679.0,17.0,2.0
118,2029.8333333333244,0%,0.0007022471910112359,2.0,1005.0,4.0,4678.0,15.0,4.0
119,2029.9166666666576,0%,0.0007015082427218519,0.0,1014.0,4.0,4675.0,15.0,4.0
120,2029.999999999991,0%,0.0007008936393902226,0.0,1021.0,4.0,4672.0,16.0,4.0
121,2030.0833333333242,0%,0.0007001575354454753,0.0,1029.0,4.0,4670.0,16.0,4.0
122,2030.1666666666574,0%,0.0006996676578625153,0.0,1038.0,4.0,4665.0,16.0,4.0
123,2030.2499999999907,0%,0.0006985679357317499,0.0,1048.0,4.0,4664.0,16.0,4.0
124,2030.333333333324,0%,0.0006978367062107466,0.0,1058.0,4.0,4660.0,16.0,4.0
125,2030.4166666666572,0%,0.0006967427277477791,0.0,1068.0,4.0,4659.0,16.0,4.0
126,2030.4999999999905,0%,0.0006958942240779402,0.0,1078.0,4.0,4656.0,16.0,4.0
127,2030.5833333333237,0%,0.0008689607229753215,1.0,1088.0,5.0,4652.0,15.0,5.0
128,2030.666666666657,0%,0.0008677542519958348,0.0,1097.0,5.0,4651.0,15.0,5.0
129,2030.7499999999902,0%,0.0008668515950069349,0.0,1106.0,5.0,4648.0,15.0,5.0
130,2030.8333333333235,0%,0.001038961038961039,1.0,1116.0,6.0,4645.0,14.0,6.0
131,2030.9166666666567,0%,0.0010375237765865469,0.0,1126.0,6.0,4643.0,14.0,6.0
132,2030.99999999999,0%,0.0010369858278603526,0.0,1134.0,6.0,4638.0,14.0,6.0
133,2031.0833333333233,0%,0.0010357327809425167,0.0,1144.0,6.0,4635.0,14.0,6.0
134,2031.1666666666565,0%,0.001034304430270643,0.0,1154.0,6.0,4633.0,14.0,6.0
135,2031.2499999999898,0%,0.0010332357499569485,0.0,1162.0,6.0,4631.0,14.0,6.0
136,2031.333333333323,0%,0.000860141063134354,0.0,1172.0,5.0,4627.0,14.0,6.0
137,2031.4166666666563,0%,0.0008589589417625838,0.0,1182.0,5.0,4625.0,14.0,6.0
138,2031.4999999999895,0%,0.0010296893770379268,1.0,1191.0,6.0,4622.0,13.0,7.0
139,2031.5833333333228,0%,0.001027925304094569,0.0,1201.0,6.0,4622.0,13.0,7.0
140,2031.666666666656,0%,0.001026518391787853,0.0,1210.0,6.0,4621.0,13.0,7.0
141,2031.7499999999893,0%,0.0010251153254741158,0.0,1220.0,6.0,4619.0,13.0,7.0
142,2031.8333333333226,0%,0.0010233668770254136,0.0,1230.0,6.0,4619.0,13.0,7.0
143,2031.9166666666558,0%,0.0010221465076660989,0.0,1239.0,6.0,4617.0,13.0,7.0
144,2031.999999999989,0%,0.0010211027910142954,0.0,1248.0,6.0,4614.0,13.0,7.0
145,2032.0833333333223,0%,0.0010193679918450561,0.0,1258.0,6.0,4614.0,13.0,7.0
146,2032.1666666666556,0%,0.0010188487009679063,0.0,1268.0,6.0,4607.0,13.0,7.0
147,2032.2499999999889,0%,0.0010174665083940986,0.0,1278.0,6.0,4605.0,13.0,7.0
148,2032.3333333333221,0%,0.0010160880609652837,0.0,1287.0,6.0,4603.0,14.0,7.0
149,2032.4166666666554,0%,0.001015916017609211,0.0,1294.0,6.0,4597.0,14.0,7.0
150,2032.4999999999886,0%,0.0010148849797023004,0.0,1303.0,6.0,4594.0,14.0,7.0
151,2032.583333333322,0%,0.001013856032443393,0.0,1311.0,6.0,4592.0,14.0,7.0
152,2032.6666666666551,0%,0.001012829169480081,0.0,1320.0,6.0,4589.0,14.0,7.0
153,2032.7499999999884,0%,0.0010114632501685772,0.0,1329.0,6.0,4588.0,14.0,7.0
154,2032.8333333333217,0%,0.001010611419909045,0.0,1338.0,6.0,4584.0,14.0,7.0
155,2032.916666666655,0%,0.0010090817356205853,0.0,1348.0,6.0,4583.0,14.0,7.0
156,2032.9999999999882,0%,0.0010075566750629723,0.0,1357.0,6.0,4582.0,15.0,7.0
157,2033.0833333333214,0%,0.001006204930404159,0.0,1366.0,6.0,4580.0,16.0,7.0
158,2033.1666666666547,0%,0.0010048568079048736,0.0,1375.0,6.0,4579.0,16.0,7.0
159,2033.249999999988,0%,0.0010041841004184101,0.0,1381.0,6.0,4577.0,16.0,7.0
160,2033.3333333333212,0%,0.0010030090270812437,0.0,1390.0,6.0,4575.0,16.0,7.0
161,2033.4166666666545,0%,0.001002004008016032,0.0,1397.0,6.0,4573.0,17.0,7.0
162,2033.4999999999877,0%,0.0010003334444814939,0.0,1407.0,6.0,4573.0,17.0,7.0
163,2033.583333333321,0%,0.0009991673605328892,0.0,1416.0,6.0,4571.0,17.0,7.0
164,2033.6666666666542,0%,0.0009978380176284716,0.0,1425.0,6.0,4570.0,17.0,7.0
165,2033.7499999999875,0%,0.0009963467286615742,0.0,1435.0,6.0,4569.0,17.0,7.0
166,2033.8333333333208,0%,0.0009946949602122016,0.0,1445.0,6.0,4569.0,17.0,7.0
167,2033.916666666654,0%,0.0009937065253395165,0.0,1454.0,6.0,4566.0,17.0,7.0
168,2033.9999999999873,0%,0.0009927200529450694,0.0,1463.0,6.0,4563.0,17.0,7.0
169,2034.0833333333205,0%,0.0009917355371900827,0.0,1472.0,6.0,4560.0,17.0,7.0
170,2034.1666666666538,0%,0.000990916597853014,0.0,1479.0,6.0,4558.0,17.0,7.0
171,2034.249999999987,0%,0.0009897723523589574,0.0,1488.0,6.0,4555.0,18.0,7.0
172,2034.3333333333203,0%,0.0009886307464162135,0.0,1496.0,6.0,4554.0,18.0,7.0
173,2034.4166666666536,0%,0.0009873292743129835,0.0,1506.0,6.0,4552.0,18.0,7.0
174,2034.4999999999868,0%,0.0009860312243221035,0.0,1516.0,6.0,4550.0,18.0,7.0
175,2034.58333333332,0%,0.0009847365829640572,0.0,1526.0,6.0,4548.0,18.0,7.0
176,2034.6666666666533,0%,0.0009845749917952085,0.0,1533.0,6.0,4542.0,18.0,7.0
177,2034.7499999999866,0%,0.000984251968503937,0.0,1540.0,6.0,4537.0,18.0,7.0
178,2034.8333333333198,0%,0.0011467889908256881,1.0,1550.0,7.0,4535.0,17.0,8.0
179,2034.916666666653,0%,0.001144913313706248,0.0,1560.0,7.0,4535.0,17.0,8.0
180,2034.9999999999864,0%,0.0011443518064410659,0.0,1568.0,7.0,4530.0,17.0,8.0
181,2035.0833333333196,0%,0.0011432304425935,0.0,1576.0,7.0,4526.0,19.0,8.0
182,2035.1666666666529,0%,0.0011421112742698645,0.0,1585.0,7.0,4523.0,19.0,8.0
183,2035.2499999999861,0%,0.0011411803064884252,0.0,1593.0,7.0,4520.0,19.0,8.0
184,2035.3333333333194,0%,0.0011396939107782482,0.0,1603.0,7.0,4518.0,19.0,8.0
185,2035.4166666666526,0%,0.0011382113821138211,0.0,1613.0,7.0,4516.0,19.0,8.0
186,2035.499999999986,0%,0.0009748172217709179,0.0,1621.0,6.0,4513.0,19.0,8.0
187,2035.5833333333192,0%,0.0009738678785911378,0.0,1630.0,6.0,4510.0,19.0,8.0
188,2035.6666666666524,0%,0.0009724473257698541,0.0,1639.0,6.0,4510.0,19.0,8.0
189,2035.7499999999857,0%,0.000970873786407767,0.0,1649.0,6.0,4510.0,19.0,8.0
190,2035.833333333319,0%,0.0011310389400549362,1.0,1658.0,7.0,4510.0,18.0,9.0
191,2035.9166666666522,0%,0.0011297611362169142,0.0,1667.0,7.0,4507.0,19.0,9.0
192,2035.9999999999854,0%,0.001128668171557562,0.0,1677.0,7.0,4503.0,19.0,9.0
193,2036.0833333333187,0%,0.0009664948453608248,0.0,1687.0,6.0,4500.0,19.0,9.0
194,2036.166666666652,0%,0.0009650957053241113,0.0,1697.0,6.0,4499.0,19.0,9.0
195,2036.2499999999852,0%,0.0009638554216867469,0.0,1707.0,6.0,4497.0,19.0,9.0
196,2036.3333333333185,0%,0.0009630818619582664,0.0,1716.0,6.0,4493.0,19.0,9.0
197,2036.4166666666517,0%,0.000962000962000962,0.0,1724.0,6.0,4492.0,19.0,9.0
198,2036.499999999985,0%,0.0009606147934678194,0.0,1733.0,6.0,4491.0,20.0,9.0
199,2036.5833333333183,0%,0.00096,0.0,1742.0,6.0,4486.0,20.0,9.0
200,2036.6666666666515,0%,0.0009586195877935772,0.0,1751.0,6.0,4486.0,20.0,9.0
201,2036.7499999999848,0%,0.0011173184357541898,1.0,1758.0,7.0,4484.0,20.0,10.0
202,2036.833333333318,0%,0.0011160714285714285,0.0,1768.0,7.0,4481.0,20.0,10.0
203,2036.9166666666513,0%,0.0012734797835084368,1.0,1778.0,8.0,4481.0,19.0,11.0
204,2036.9999999999845,0%,0.0012718600953895071,0.0,1787.0,8.0,4480.0,19.0,11.0
205,2037.0833333333178,0%,0.0012700428639466582,0.0,1797.0,8.0,4479.0,19.0,11.0
206,2037.166666666651,0%,0.0012688342585249802,0.0,1806.0,8.0,4475.0,20.0,11.0
207,2037.2499999999843,0%,0.0014254038644282547,1.0,1817.0,9.0,4473.0,19.0,12.0
208,2037.3333333333176,0%,0.0014231499051233396,0.0,1826.0,9.0,4473.0,20.0,12.0
209,2037.4166666666508,0%,0.0014218009478672985,0.0,1835.0,9.0,4470.0,20.0,12.0
210,2037.499999999984,0%,0.0014200063111391606,0.0,1844.0,9.0,4469.0,20.0,12.0
211,2037.5833333333173,0%,0.0014191106906338694,0.0,1854.0,9.0,4463.0,20.0,12.0
212,2037.6666666666506,0%,0.001259644150527476,0.0,1865.0,8.0,4461.0,20.0,12.0
213,2037.7499999999839,0%,0.0012582573136206354,0.0,1874.0,8.0,4458.0,21.0,12.0
214,2037.8333333333171,0%,0.0012568735271013354,0.0,1885.0,8.0,4454.0,21.0,12.0
215,2037.9166666666504,0%,0.001255295779067943,0.0,1895.0,8.0,4452.0,21.0,12.0
216,2037.9999999999836,0%,0.0014108794481893713,1.0,1906.0,9.0,4447.0,20.0,13.0
217,2038.083333333317,0%,0.0014086711535451558,0.0,1916.0,9.0,4446.0,21.0,13.0
218,2038.1666666666501,0%,0.0015647003598810829,1.0,1923.0,10.0,4441.0,20.0,14.0
219,2038.2499999999834,0%,0.00171875,1.0,1933.0,11.0,4439.0,20.0,15.0
220,2038.3333333333167,0%,0.0017166042446941324,0.0,1943.0,11.0,4437.0,20.0,15.0
221,2038.41666666665,0%,0.0017149984409105083,0.0,1953.0,11.0,4433.0,20.0,15.0
222,2038.4999999999832,0%,0.001712595360423478,0.0,1963.0,11.0,4432.0,20.0,15.0
223,2038.5833333333164,0%,0.001710464935468823,0.0,1973.0,11.0,4430.0,20.0,15.0
224,2038.6666666666497,0%,0.0017080745341614906,0.0,1982.0,11.0,4429.0,21.0,15.0
225,2038.749999999983,0%,0.0018610421836228288,1.0,1991.0,12.0,4427.0,21.0,16.0
226,2038.8333333333162,0%,0.0018590240123934935,0.0,2001.0,12.0,4424.0,21.0,16.0
227,2038.9166666666495,0%,0.0018558614290133002,0.0,2011.0,12.0,4424.0,22.0,16.0
228,2038.9999999999827,0%,0.0018532818532818532,0.0,2022.0,12.0,4422.0,22.0,16.0
229,2039.083333333316,0%,0.0020058632927017436,1.0,2029.0,13.0,4421.0,21.0,17.0
230,2039.1666666666492,0%,0.0018498535532603668,0.0,2040.0,12.0,4416.0,21.0,17.0
231,2039.2499999999825,0%,0.0018472906403940886,0.0,2049.0,12.0,4415.0,22.0,17.0
232,2039.3333333333157,0%,0.0018450184501845018,0.0,2059.0,12.0,4413.0,22.0,17.0
233,2039.416666666649,0%,0.0019969278033794163,1.0,2067.0,13.0,4411.0,21.0,18.0
234,2039.4999999999823,0%,0.0019944768333844736,0.0,2074.0,13.0,4409.0,24.0,18.0
235,2039.5833333333155,0%,0.001992642550582465,0.0,2085.0,13.0,4404.0,24.0,18.0
236,2039.6666666666488,0%,0.001837953744830755,0.0,2093.0,12.0,4400.0,25.0,18.0
237,2039.749999999982,0%,0.0018357044515832951,0.0,2102.0,12.0,4397.0,27.0,18.0
238,2039.8333333333153,0%,0.0018326206475259622,0.0,2113.0,12.0,4397.0,27.0,18.0
239,2039.9166666666486,0%,0.0018306636155606408,0.0,2124.0,12.0,4393.0,27.0,18.0
240,2039.9999999999818,0%,0.0018284321194575652,0.0,2134.0,12.0,4391.0,27.0,18.0
241,2040.083333333315,0%,0.0018264840182648401,0.0,2145.0,12.0,4387.0,27.0,18.0
242,2040.1666666666483,0%,0.001823985408116735,0.0,2154.0,12.0,4387.0,27.0,18.0
243,2040.2499999999816,0%,0.0018217701533323211,0.0,2165.0,12.0,4384.0,27.0,18.0
244,2040.3333333333148,0%,0.00197178826027605,1.0,2172.0,13.0,4382.0,27.0,19.0
245,2040.416666666648,0%,0.0019708914493632504,0.0,2178.0,13.0,4378.0,28.0,19.0
246,2040.4999999999814,0%,0.0019676101104888753,0.0,2189.0,13.0,4378.0,28.0,19.0
247,2040.5833333333146,0%,0.002117362371445856,1.0,2199.0,14.0,4373.0,27.0,20.0
248,2040.6666666666479,0%,0.002114484216885667,0.0,2209.0,14.0,4372.0,27.0,20.0
249,2040.7499999999811,0%,0.002112251056125528,0.0,2218.0,14.0,4368.0,29.0,20.0
250,2040.8333333333144,0%,0.0021090689966857487,0.0,2227.0,14.0,4367.0,31.0,20.0
251,2040.9166666666476,0%,0.002107164358819988,0.0,2237.0,14.0,4362.0,32.0,20.0
252,2040.999999999981,0%,0.0019542994588093807,0.0,2246.0,13.0,4360.0,33.0,20.0
253,2041.0833333333142,0%,0.001951951951951952,0.0,2255.0,13.0,4358.0,34.0,20.0
254,2041.1666666666474,0%,0.0019501950195019502,0.0,2262.0,13.0,4356.0,35.0,20.0
255,2041.2499999999807,0%,0.001949317738791423,0.0,2269.0,13.0,4353.0,34.0,20.0
256,2041.333333333314,0%,0.001946690625935909,0.0,2280.0,13.0,4351.0,34.0,20.0
257,2041.4166666666472,0%,0.0019440705847166143,0.0,2288.0,13.0,4351.0,35.0,20.0
258,2041.4999999999804,0%,0.001941747572815534,0.0,2299.0,13.0,4348.0,35.0,20.0
259,2041.5833333333137,0%,0.0019394301059227211,0.0,2310.0,13.0,4345.0,35.0,20.0
260,2041.666666666647,0%,0.0020864381520119225,1.0,2319.0,14.0,4342.0,35.0,21.0
261,2041.7499999999802,0%,0.0020839535576064306,0.0,2328.0,14.0,4339.0,37.0,21.0
262,2041.8333333333135,0%,0.0020817843866171005,0.0,2336.0,14.0,4337.0,38.0,21.0
263,2041.9166666666467,0%,0.0020786933927245733,0.0,2347.0,14.0,4336.0,38.0,21.0
264,2041.99999999998,0%,0.0020759193357058124,0.0,2357.0,14.0,4334.0,39.0,21.0
265,2042.0833333333132,0%,0.002072538860103627,0.0,2368.0,14.0,4334.0,39.0,21.0
266,2042.1666666666465,0%,0.0022172949002217295,1.0,2379.0,15.0,4333.0,38.0,22.0
267,2042.2499999999798,0%,0.0022143489813994687,0.0,2389.0,15.0,4331.0,39.0,22.0
268,2042.333333333313,0%,0.0022120631175342868,0.0,2398.0,15.0,4329.0,39.0,22.0
269,2042.4166666666463,0%,0.002208805772345752,0.0,2408.0,15.0,4329.0,39.0,22.0
270,2042.4999999999795,0%,0.002206206795116929,0.0,2417.0,15.0,4327.0,40.0,22.0
271,2042.5833333333128,0%,0.0022036139268400176,0.0,2426.0,15.0,4324.0,42.0,22.0
272,2042.666666666646,0%,0.0022013501614323453,0.0,2436.0,15.0,4321.0,42.0,22.0
273,2042.7499999999793,0%,0.0021987686895338612,0.0,2446.0,15.0,4319.0,42.0,22.0
274,2042.8333333333126,0%,0.002197802197802198,0.0,2454.0,15.0,4313.0,43.0,22.0
275,2042.9166666666458,0%,0.0021961932650073207,0.0,2463.0,15.0,4310.0,42.0,22.0
276,2042.999999999979,0%,0.0021929824561403508,0.0,2474.0,15.0,4309.0,42.0,22.0
277,2043.0833333333123,0%,0.0021897810218978104,0.0,2484.0,15.0,4309.0,42.0,22.0
278,2043.1666666666456,0%,0.002187864644107351,0.0,2490.0,15.0,4308.0,43.0,22.0
279,2043.2499999999789,0%,0.002331002331002331,1.0,2501.0,16.0,4305.0,42.0,23.0
280,2043.333333333312,0%,0.002183088342308252,0.0,2511.0,15.0,4303.0,42.0,23.0
281,2043.4166666666454,0%,0.002179598953792502,0.0,2522.0,15.0,4303.0,42.0,23.0
282,2043.4999999999786,0%,0.002177384235738133,0.0,2532.0,15.0,4299.0,43.0,23.0
283,2043.5833333333119,0%,0.002319512902290519,1.0,2543.0,16.0,4296.0,43.0,24.0
284,2043.6666666666451,0%,0.0023168259484506225,0.0,2554.0,16.0,4292.0,44.0,24.0
285,2043.7499999999784,0%,0.002313141535347694,0.0,2564.0,16.0,4291.0,46.0,24.0
286,2043.8333333333117,0%,0.0023111367904087824,0.0,2573.0,16.0,4288.0,46.0,24.0
287,2043.916666666645,0%,0.0023071377072819035,0.0,2581.0,16.0,4288.0,50.0,24.0
288,2043.9999999999782,0%,0.002303484019579614,0.0,2591.0,16.0,4288.0,51.0,24.0
289,2044.0833333333114,0%,0.0021570319240724763,0.0,2602.0,15.0,4286.0,51.0,24.0
290,2044.1666666666447,0%,0.002154243860404998,0.0,2612.0,15.0,4285.0,51.0,24.0
291,2044.249999999978,0%,0.0021511544528897177,0.0,2624.0,15.0,4283.0,51.0,24.0
292,2044.3333333333112,0%,0.0020054433462254693,0.0,2633.0,14.0,4283.0,51.0,24.0
293,2044.4166666666445,0%,0.0020037211965078,0.0,2641.0,14.0,4280.0,52.0,24.0
294,2044.4999999999777,0%,0.0018590018590018591,0.0,2650.0,13.0,4276.0,54.0,24.0
295,2044.583333333311,0%,0.0018582046883933677,0.0,2658.0,13.0,4270.0,55.0,24.0
